acousticness,danceability,energy,id,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
0.898,0.62,0.233,5KjjqRhWUAn7QOszzf5NNf,0.904,0.18,-13.721,0.0383,111.687,0.0851,rap
0.898,0.62,0.233,5KjjqRhWUAn7QOszzf5NNf,0.904,0.18,-13.721,0.0383,111.687,0.0851,rock
0.508,0.797,0.545,5bL0rb1YPIqhSqgh5jcvS2,0.000254,0.0938,-8.62,0.126,126.972,0.788,rap
0.285,0.692,0.77,1mxL9BKBqdxwtdiEL3ViCA,0.162,0.13,-8.897,0.599,122.201,0.0705,rap
0.0723,0.679,0.562,17b24YAXPryHHLVgMt1dpf,0.0,0.0827,-12.729,0.533,175.74,0.597,rap
0.0723,0.679,0.562,17b24YAXPryHHLVgMt1dpf,0.0,0.0827,-12.729,0.533,175.74,0.597,pop
0.418,0.643,0.75,5lC7B4vdQrOHchsXkyfL78,0.000391,0.123,-5.834,0.382,121.459,0.472,rap
0.418,0.643,0.75,5lC7B4vdQrOHchsXkyfL78,0.000391,0.123,-5.834,0.382,121.459,0.472,rock
0.46,0.766,0.626,1AIX9FaR0McyvViC4WAJJz,0.83,0.117,-7.778,0.0852,149.97,0.879,rap
0.000148,0.615,0.792,2LCWvL3d9tTk8IbglPLCqv,0.914,0.25,-5.418,0.0523,76.989,0.198,rap
0.000148,0.615,0.792,2LCWvL3d9tTk8IbglPLCqv,0.914,0.25,-5.418,0.0523,76.989,0.198,pop
0.302,0.803,0.485,3oeKUx7YnXmoBE7KTmUsTf,0.0,0.0726,-10.213,0.466,179.819,0.39,rap
0.164,0.751,0.577,5GJGEyyJY8byYHNPouWlJN,6e-06,0.145,-11.022,0.251,147.101,0.268,rap
0.164,0.751,0.577,5GJGEyyJY8byYHNPouWlJN,6e-06,0.145,-11.022,0.251,147.101,0.268,pop
0.164,0.751,0.577,5GJGEyyJY8byYHNPouWlJN,6e-06,0.145,-11.022,0.251,147.101,0.268,rock
0.0218,0.798,0.529,7veHjWe2YICg0gZXlkv6IX,0.0776,0.252,-14.286,0.0357,109.996,0.514,rap
0.000413,0.806,0.662,1TSEaQ2O1jVG77nJcrzhm2,0.0,0.0928,-5.919,0.193,92.004,0.34,rap
0.132,0.562,0.855,2zSggRMMT1c52kb2xLt88l,0.737,0.0976,-8.448,0.182,88.883,0.73,rap
0.00173,0.664,0.559,5g2KgTtLCkwtzQjtvt6GSd,0.811,0.105,-7.001,0.0722,149.018,0.708,rap
0.0635,0.505,0.699,1MNUcGaE69WgNai1QuATwX,0.00012,0.149,-10.325,0.424,191.872,0.224,rap
0.0103,0.702,0.416,16NwGm2RVSJoz2PMfBeFCO,2.29e-06,0.0919,-11.739,0.0453,140.021,0.063,rap
0.0103,0.702,0.416,16NwGm2RVSJoz2PMfBeFCO,2.29e-06,0.0919,-11.739,0.0453,140.021,0.063,rock
0.0244,0.58,0.65,5tx5dmO8mzoSCVdpfGfzT1,0.382,0.271,-13.714,0.0441,163.056,0.665,rap
0.0244,0.58,0.65,5tx5dmO8mzoSCVdpfGfzT1,0.382,0.271,-13.714,0.0441,163.056,0.665,pop
0.0244,0.58,0.65,5tx5dmO8mzoSCVdpfGfzT1,0.382,0.271,-13.714,0.0441,163.056,0.665,rock
0.172,0.824,0.577,5iJdDOSDaUGktsH8yWhO3Y,0.0,0.109,-7.651,0.251,92.487,0.367,rap
0.441,0.875,0.573,7gwBf3M8PlgiaR2YZZlNSz,0.896,0.163,-6.774,0.206,84.063,0.838,rap
0.37,0.501,0.412,0MOce3Wf3Tf4ICZmoyZVPx,4.19e-05,0.136,-12.433,0.0491,76.537,0.361,rap
0.37,0.501,0.412,0MOce3Wf3Tf4ICZmoyZVPx,4.19e-05,0.136,-12.433,0.0491,76.537,0.361,pop
0.00495,0.84,0.519,2m5ZfmvHDWWoozpB54VDjx,0.0,0.113,-11.395,0.323,164.019,0.327,rap
0.617,0.403,0.468,5X4ARg28o9RQomgiXjRB1I,0.0,0.128,-9.123,0.0995,78.066,0.501,rap
0.617,0.403,0.468,5X4ARg28o9RQomgiXjRB1I,0.0,0.128,-9.123,0.0995,78.066,0.501,pop
0.0681,0.888,0.196,0Wnt1TOE5au0JgCfnrKHl8,0.0993,0.0937,-13.495,0.102,140.164,0.462,rap
0.799,0.869,0.217,3WTRD1u8hYteteEyacV7ig,0.622,0.115,-13.702,0.249,143.02,0.54,rap
0.0164,0.556,0.783,6LqAFTMBDJMeZ1yfvMQ3RE,0.659,0.0861,-3.911,0.171,145.958,0.201,rap
0.0164,0.556,0.783,6LqAFTMBDJMeZ1yfvMQ3RE,0.659,0.0861,-3.911,0.171,145.958,0.201,pop
0.0164,0.556,0.783,6LqAFTMBDJMeZ1yfvMQ3RE,0.659,0.0861,-3.911,0.171,145.958,0.201,rock
0.093,0.682,0.722,2iVPY8RM2UfS2UztQGZUTU,0.00131,0.561,-4.532,0.197,160.163,0.519,rap
0.0307,0.744,0.51,0CuPmVdMGHI15zoLwhFPtr,0.902,0.343,-11.824,0.0429,90.979,0.556,rap
0.0307,0.744,0.51,0CuPmVdMGHI15zoLwhFPtr,0.902,0.343,-11.824,0.0429,90.979,0.556,pop
0.0411,0.473,0.555,2Jjao4lvBt095ugVaw3g87,0.0,0.146,-9.051,0.0682,87.115,0.0957,rap
0.000546,0.48,0.93,5m4vBDak0dBADB5LeHZIWV,0.014,0.46,-5.043,0.0651,169.982,0.483,rap
0.000546,0.48,0.93,5m4vBDak0dBADB5LeHZIWV,0.014,0.46,-5.043,0.0651,169.982,0.483,jazz
0.000546,0.48,0.93,5m4vBDak0dBADB5LeHZIWV,0.014,0.46,-5.043,0.0651,169.982,0.483,pop
0.00208,0.679,0.544,6vofZnX4IOchxYWwIbSiuC,0.956,0.477,-5.46,0.0406,166.016,0.452,rap
0.0264,0.878,0.321,243Mds6Ey1IiUoW8UZTYHt,0.0,0.339,-10.809,0.323,114.989,0.418,rap
0.0393,0.633,0.678,1IUW7FgbeHDc2Y1DnZuY6S,0.0,0.17,-7.652,0.0454,148.001,0.316,rap
0.761,0.719,0.452,1ScyAozQvE7Dg80Q2XnOIM,0.929,0.159,-14.435,0.0699,85.096,0.595,rap
0.112,0.889,0.536,4Tpl3AonqudoekAzVxY5nU,3.1e-05,0.0804,-8.782,0.369,140.046,0.51,rap
0.155,0.678,0.13,7r5JRM6Nkk8wWeP24hVjG9,0.902,0.0946,-18.745,0.0793,130.057,0.849,rap
0.155,0.678,0.13,7r5JRM6Nkk8wWeP24hVjG9,0.902,0.0946,-18.745,0.0793,130.057,0.849,pop
0.00168,0.476,0.542,0g4yIDudqe5EZNK1yfjK07,0.0336,0.393,-8.972,0.0843,129.877,0.102,rap
0.0582,0.584,0.572,0q5gZ2tdLY1uUi9UWXuDtf,0.113,0.125,-14.269,0.0379,163.038,0.588,rap
0.0419,0.678,0.283,3Z4fBinMF49gTIvd6u9tUL,0.833,0.109,-13.849,0.177,174.997,0.522,rap
0.154,0.752,0.454,6zRdZCBCL89GcbC5TVeCQl,0.879,0.118,-8.505,0.101,171.985,0.507,rap
0.0981,0.741,0.514,5fXZVQkyR4OnEt89I7vG44,0.0,0.17,-9.669,0.392,164.075,0.637,rap
0.0638,0.717,0.74,011eAi6xku7vZqzpjetsrl,0.0,0.356,-6.932,0.157,135.038,0.291,rap
0.315,0.735,0.578,0tOu5a7DHxmuwzGt0Icq6c,0.0,0.0484,-6.547,0.3,90.952,0.353,rap
0.0474,0.475,0.634,2oUEHEJ7aDMQO0llraJiHC,0.0,0.0662,-7.671,0.434,89.311,0.423,rap
0.0474,0.475,0.634,2oUEHEJ7aDMQO0llraJiHC,0.0,0.0662,-7.671,0.434,89.311,0.423,pop
0.0474,0.475,0.634,2oUEHEJ7aDMQO0llraJiHC,0.0,0.0662,-7.671,0.434,89.311,0.423,rock
0.0333,0.518,0.718,6nwHlB7Vn0phMAwb8xZ7xV,2.02e-06,0.361,-11.326,0.0379,94.979,0.506,rap
0.0508,0.611,0.941,55eOCSkVoI3YxSAw31ryrD,0.0,0.695,-5.149,0.303,120.202,0.215,rap
0.0508,0.611,0.941,55eOCSkVoI3YxSAw31ryrD,0.0,0.695,-5.149,0.303,120.202,0.215,rock
0.299,0.657,0.665,05dkZ0Px5p6KCLFXnigF5j,0.04,0.139,-11.296,0.165,144.202,0.156,rap
0.299,0.657,0.665,05dkZ0Px5p6KCLFXnigF5j,0.04,0.139,-11.296,0.165,144.202,0.156,pop
0.299,0.657,0.665,05dkZ0Px5p6KCLFXnigF5j,0.04,0.139,-11.296,0.165,144.202,0.156,rock
0.441,0.822,0.528,4NYWVl8Zi2DXAOiPWTQBsu,0.0,0.344,-6.859,0.113,116.023,0.56,rap
0.0826,0.589,0.874,2kkDLxg8EvHhtgXoWCRTcq,5.72e-06,0.32,-4.144,0.0512,167.016,0.633,rap
0.0717,0.82,0.701,4YcBggiw1dbGju66Dm8p15,0.0,0.151,-8.113,0.409,129.974,0.45,rap
0.0717,0.82,0.701,4YcBggiw1dbGju66Dm8p15,0.0,0.151,-8.113,0.409,129.974,0.45,rock
0.0257,0.613,0.722,3L2HZnroUqS1kQBG6CLC9d,0.836,0.144,-5.474,0.131,199.988,0.147,rap
0.00226,0.838,0.695,6KZ0jLsZHAEv8Jy4gepfWN,0.346,0.072,-6.757,0.114,124.028,0.624,rap
0.00226,0.838,0.695,6KZ0jLsZHAEv8Jy4gepfWN,0.346,0.072,-6.757,0.114,124.028,0.624,pop
0.00226,0.838,0.695,6KZ0jLsZHAEv8Jy4gepfWN,0.346,0.072,-6.757,0.114,124.028,0.624,rock
0.445,0.812,0.614,4jkxegmxU0D6rv0kBtXQGz,0.0,0.0984,-11.431,0.343,114.305,0.279,rap
0.0826,0.589,0.874,5ur0Gop7wkPcUVKgOpi1iz,5.72e-06,0.32,-4.144,0.0512,167.016,0.633,rap
0.871,0.834,0.429,5yBfdykHYEqfxB9FimHkRy,0.000321,0.146,-12.138,0.512,145.011,0.306,rap
0.02,0.839,0.877,4fjdoohLVvSNQSeYs636pS,0.03,0.3,-2.929,0.217,114.972,0.322,rap
0.02,0.839,0.877,4fjdoohLVvSNQSeYs636pS,0.03,0.3,-2.929,0.217,114.972,0.322,rock
0.000414,0.742,0.556,7oyRI6MeWIIv7QUKCst1Nu,0.0,0.115,-9.583,0.53,74.234,0.364,rap
0.804,0.598,0.549,5bD54uizRdm6qVabKQAKTL,0.458,0.135,-9.953,0.107,86.071,0.444,rap
0.804,0.598,0.549,5bD54uizRdm6qVabKQAKTL,0.458,0.135,-9.953,0.107,86.071,0.444,jazz
0.00137,0.562,0.802,64Mc9u7LeKdaP8PLsvuyqL,0.542,0.364,-6.892,0.0579,140.002,0.51,rap
0.877,0.752,0.302,6umGWPKLV25e85szb4hKlQ,0.0,0.11,-14.378,0.128,63.014,0.191,rap
0.445,0.522,0.335,78vfKUjKQoNPgmVuWSCEoz,0.0,0.111,-10.23,0.133,68.708,0.316,rap
0.445,0.522,0.335,78vfKUjKQoNPgmVuWSCEoz,0.0,0.111,-10.23,0.133,68.708,0.316,pop
4.83e-05,0.66,0.757,36UpPV1vlTjCQRB7nUdkcK,0.875,0.119,-7.048,0.0556,160.045,0.11,rap
0.866,0.877,0.093,0i6e3J7Oels8ZKXCcTnpbt,5.57e-05,0.0983,-15.503,0.0523,89.962,0.276,rap
0.866,0.877,0.093,0i6e3J7Oels8ZKXCcTnpbt,5.57e-05,0.0983,-15.503,0.0523,89.962,0.276,rap
0.866,0.877,0.093,0i6e3J7Oels8ZKXCcTnpbt,5.57e-05,0.0983,-15.503,0.0523,89.962,0.276,pop
0.29,0.876,0.451,4RAI9IoxfZZMLWafXPcgi4,0.315,0.0918,-11.307,0.111,75.003,0.685,rap
0.29,0.876,0.451,4RAI9IoxfZZMLWafXPcgi4,0.315,0.0918,-11.307,0.111,75.003,0.685,rap
0.238,0.976,0.692,7peVRzey4EIatzB7NiwggY,0.0,0.104,-5.508,0.128,114.991,0.777,rap
0.238,0.976,0.692,7peVRzey4EIatzB7NiwggY,0.0,0.104,-5.508,0.128,114.991,0.777,rap
0.238,0.976,0.692,7peVRzey4EIatzB7NiwggY,0.0,0.104,-5.508,0.128,114.991,0.777,pop
0.238,0.976,0.692,7peVRzey4EIatzB7NiwggY,0.0,0.104,-5.508,0.128,114.991,0.777,rock
0.0287,0.607,0.387,4icjLwe0hg5jV1HAp26QIu,0.884,0.132,-14.415,0.133,173.953,0.58,rap
0.00443,0.777,0.866,7p5sZIM1cQ5nj3DM7rsxs7,0.873,0.0813,-11.952,0.067,99.989,0.694,rap
0.238,0.592,0.509,6VJfyRcUCWvqr9haqJWriw,0.000103,0.211,-9.815,0.207,114.377,0.341,rap
0.238,0.592,0.509,6VJfyRcUCWvqr9haqJWriw,0.000103,0.211,-9.815,0.207,114.377,0.341,rap
0.234,0.768,0.397,77UC8zZ4QZSERUMV8SE4fI,1.26e-06,0.15,-8.483,0.0719,102.522,0.422,rap
0.234,0.768,0.397,77UC8zZ4QZSERUMV8SE4fI,1.26e-06,0.15,-8.483,0.0719,102.522,0.422,rap
0.0256,0.8,0.627,3m1xFOsaD9kdLgRrUqyomE,0.0,0.141,-8.23,0.406,92.606,0.588,rap
0.925,0.657,0.186,7IYlvoKbZUBaozFCU9O1im,0.945,0.0632,-20.806,0.0368,90.038,0.232,rap
0.925,0.657,0.186,7IYlvoKbZUBaozFCU9O1im,0.945,0.0632,-20.806,0.0368,90.038,0.232,rap
0.0661,0.734,0.47,2XxtPsLmO18WONpmth2BEI,0.0,0.156,-11.29,0.0503,120.045,0.464,rap
0.0661,0.734,0.47,2XxtPsLmO18WONpmth2BEI,0.0,0.156,-11.29,0.0503,120.045,0.464,pop
0.0509,0.102,0.716,3iQXEy3Dyog7kNrcfQIlPc,0.104,0.0849,-10.865,0.0504,179.407,0.224,rap
0.0509,0.102,0.716,3iQXEy3Dyog7kNrcfQIlPc,0.104,0.0849,-10.865,0.0504,179.407,0.224,rock
0.00394,0.341,0.688,123G1j1rhJsJI6PDK9pyMA,0.861,0.495,-8.177,0.0387,96.06,0.112,rap
0.192,0.544,0.272,5WqnmcAORooB3bIFYaE7g2,0.853,0.0996,-16.986,0.036,125.866,0.0866,rap
4.11e-06,0.751,0.545,0qegrzYHPBfFaX0A7uHjdF,0.915,0.093,-7.148,0.255,164.092,0.582,rap
0.000648,0.883,0.807,5OFnw0SkDK2ZH8KXvxIVb1,0.0,0.1,-8.154,0.299,101.048,0.593,rap
0.000648,0.883,0.807,5OFnw0SkDK2ZH8KXvxIVb1,0.0,0.1,-8.154,0.299,101.048,0.593,pop
0.000648,0.883,0.807,5OFnw0SkDK2ZH8KXvxIVb1,0.0,0.1,-8.154,0.299,101.048,0.593,rock
0.153,0.528,0.409,0adHA0Dv1XUg6vhGuKX2BT,0.0032,0.104,-17.425,0.0451,93.978,0.0558,rap
0.994,0.252,0.112,3rGaCvpEliGvupmyCJCdIk,0.881,0.0999,-19.869,0.115,168.58,0.0384,rap
0.994,0.252,0.112,3rGaCvpEliGvupmyCJCdIk,0.881,0.0999,-19.869,0.115,168.58,0.0384,pop
0.147,0.772,0.142,1vVU6wYHVE5229TdR8hxWl,0.232,0.301,-16.431,0.261,89.321,0.205,rap
0.277,0.802,0.654,6tQVm7LGTf4UaRyYnrFF7F,0.0,0.103,-5.762,0.518,145.997,0.432,rap
0.00177,0.636,0.838,4HSTzR8oeokPzPc0UEnQb3,0.0,0.229,-5.046,0.0361,145.063,0.534,rap
0.0456,0.813,0.193,2MHcOQxrCfJuJEe2LVk78e,0.0099,0.154,-16.526,0.284,94.032,0.231,rap
0.309,0.636,0.647,1ISyf8zzMX7VqAjrOdamCP,0.00149,0.715,-11.425,0.182,150.109,0.735,rap
0.309,0.636,0.647,1ISyf8zzMX7VqAjrOdamCP,0.00149,0.715,-11.425,0.182,150.109,0.735,pop
0.309,0.636,0.647,1ISyf8zzMX7VqAjrOdamCP,0.00149,0.715,-11.425,0.182,150.109,0.735,rock
0.166,0.66,0.508,1xf6Ps1SIj56zwgNOl4lti,0.0,0.137,-11.451,0.637,164.805,0.377,rap
2.45e-06,0.68,0.521,2s3OFBdopNoP1H87YO7Fxa,0.896,0.43,-14.623,0.0539,105.023,0.0427,rap
0.124,0.777,0.526,5hWD0jJbnjnlFcnagvFeRx,0.0,0.211,-9.787,0.146,90.501,0.439,rap
0.124,0.777,0.526,5hWD0jJbnjnlFcnagvFeRx,0.0,0.211,-9.787,0.146,90.501,0.439,pop
0.0218,0.7,0.556,0GeJ1pmv7gxhMUc7KwHa9g,0.742,0.117,-9.971,0.129,170.012,0.376,rap
0.00238,0.498,0.64,2VYQNv6Cvz2SCtF9Pb4kiN,0.0,0.503,-9.908,0.264,130.601,0.292,rap
0.00238,0.498,0.64,2VYQNv6Cvz2SCtF9Pb4kiN,0.0,0.503,-9.908,0.264,130.601,0.292,pop
0.00238,0.498,0.64,2VYQNv6Cvz2SCtF9Pb4kiN,0.0,0.503,-9.908,0.264,130.601,0.292,rock
0.00238,0.498,0.64,2VYQNv6Cvz2SCtF9Pb4kiN,0.0,0.503,-9.908,0.264,130.601,0.292,rock
0.000835,0.875,0.639,3RPBDGpkHW1G2ZkojCcsEI,0.735,0.0987,-6.462,0.0769,139.997,0.878,rap
0.855,0.625,0.602,3CmZg2uhILIr0PcqHCSvLI,0.852,0.111,-8.106,0.311,179.976,0.534,rap
0.0105,0.727,0.331,1bM88Z9dPZQxAxCjQ7VKbS,0.894,0.104,-13.113,0.11,85.985,0.219,rap
0.0151,0.634,0.391,69I165BIJpgoaRIeyc17I9,0.0,0.0587,-17.255,0.235,183.979,0.533,rap
0.0151,0.634,0.391,69I165BIJpgoaRIeyc17I9,0.0,0.0587,-17.255,0.235,183.979,0.533,pop
0.673,0.493,0.312,1yt8nIgEtyB2uc219x7yZl,0.000146,0.0602,-9.736,0.103,116.993,0.0369,rap
0.673,0.493,0.312,1yt8nIgEtyB2uc219x7yZl,0.000146,0.0602,-9.736,0.103,116.993,0.0369,rock
0.642,0.644,0.417,4rMWpIWIm34zspcc8r2puJ,0.0,0.0869,-5.805,0.0772,200.237,0.607,rap
0.642,0.644,0.417,4rMWpIWIm34zspcc8r2puJ,0.0,0.0869,-5.805,0.0772,200.237,0.607,pop
0.0313,0.525,0.897,4Lh76yXNOBlOIib1KhmMmO,0.0,0.308,-3.499,0.358,80.307,0.592,rap
0.0206,0.64,0.541,18doQtoDG9mlBxbmQe7ghn,6.32e-05,0.121,-9.401,0.512,184.062,0.486,rap
0.00705,0.817,0.653,1T1gv1yRGI9FDizCXvZlJX,0.00591,0.069,-7.55,0.058,124.101,0.684,rap
0.00705,0.817,0.653,1T1gv1yRGI9FDizCXvZlJX,0.00591,0.069,-7.55,0.058,124.101,0.684,pop
0.2,0.631,0.447,0hObFObkWCrfSZD2PxxU1q,0.0,0.446,-14.497,0.313,139.997,0.411,rap
0.2,0.631,0.447,0hObFObkWCrfSZD2PxxU1q,0.0,0.446,-14.497,0.313,139.997,0.411,pop
0.0149,0.8,0.371,0r4NwEqO0UF95GXG5fydid,6.67e-05,0.146,-13.788,0.126,90.998,0.414,rap
0.0149,0.8,0.371,0r4NwEqO0UF95GXG5fydid,6.67e-05,0.146,-13.788,0.126,90.998,0.414,rock
0.0149,0.8,0.371,0r4NwEqO0UF95GXG5fydid,6.67e-05,0.146,-13.788,0.126,90.998,0.414,rock
0.00874,0.732,0.652,1lLaRhbaPKOAonz7fU5ikp,0.0,0.289,-10.794,0.261,96.009,0.845,rap
0.00874,0.732,0.652,1lLaRhbaPKOAonz7fU5ikp,0.0,0.289,-10.794,0.261,96.009,0.845,rock
0.321,0.564,0.403,3wWM7HpegsBfa742ooLEPE,0.0,0.255,-14.869,0.423,157.243,0.732,rap
0.00692,0.647,0.573,6Wj15R7Gy7uA2wzvw5yfMF,0.0,0.109,-9.666,0.0673,158.065,0.23,rap
0.207,0.535,0.815,6pdxkcUa93JV760KuHcHeF,0.0,0.116,-8.806,0.574,87.478,0.507,rap
0.164,0.679,0.28,5u7Ba6vWNso5RthdwnD7aN,0.889,0.108,-10.097,0.115,164.064,0.357,rap
0.668,0.724,0.418,2m9RtB7Z6s0AHKV9kCdRPt,0.911,0.107,-11.703,0.0506,141.0,0.23,rap
0.000447,0.784,0.429,7hkUQ1L01gcYWMVuTi5Lrr,0.952,0.0724,-13.098,0.195,91.831,0.877,rap
0.63,0.634,0.671,16XG9UG7HAQvsIyMyJLK0f,1.02e-05,0.333,-8.529,0.0945,136.927,0.679,rap
0.63,0.634,0.671,16XG9UG7HAQvsIyMyJLK0f,1.02e-05,0.333,-8.529,0.0945,136.927,0.679,rock
0.63,0.634,0.671,16XG9UG7HAQvsIyMyJLK0f,1.02e-05,0.333,-8.529,0.0945,136.927,0.679,rock
1.28e-05,0.73,0.475,3bIjMSQFiORZFZl2gRy0Rf,0.911,0.11,-8.089,0.102,220.208,0.733,rap
0.00265,0.777,0.796,0PFyJq8KKlO2twL5IKC9oq,0.95,0.574,-10.616,0.0586,129.978,0.786,rap
0.128,0.756,0.418,3xWhA1vP9pPebpFEqoSvLa,0.865,0.0922,-10.081,0.0763,119.974,0.0863,rap
0.128,0.756,0.418,3xWhA1vP9pPebpFEqoSvLa,0.865,0.0922,-10.081,0.0763,119.974,0.0863,jazz
0.102,0.699,0.82,4KQoTJ7RUeE8mJTvTDN0E8,0.0,0.0849,-5.921,0.247,145.988,0.778,rap
0.102,0.699,0.82,4KQoTJ7RUeE8mJTvTDN0E8,0.0,0.0849,-5.921,0.247,145.988,0.778,pop
0.102,0.699,0.82,4KQoTJ7RUeE8mJTvTDN0E8,0.0,0.0849,-5.921,0.247,145.988,0.778,rock
0.102,0.699,0.82,4KQoTJ7RUeE8mJTvTDN0E8,0.0,0.0849,-5.921,0.247,145.988,0.778,rock
0.0134,0.928,0.667,1E9wFJtR2r6nRwYNcKrKFn,0.000134,0.17,-6.555,0.296,98.995,0.288,rap
0.0134,0.928,0.667,1E9wFJtR2r6nRwYNcKrKFn,0.000134,0.17,-6.555,0.296,98.995,0.288,pop
0.00203,0.74,0.326,1c1Aiahjpnxz35a29QvclC,0.848,0.0651,-12.808,0.0681,189.869,0.328,rap
0.00203,0.74,0.326,1c1Aiahjpnxz35a29QvclC,0.848,0.0651,-12.808,0.0681,189.869,0.328,jazz
0.00203,0.74,0.326,1c1Aiahjpnxz35a29QvclC,0.848,0.0651,-12.808,0.0681,189.869,0.328,rock
0.00203,0.74,0.326,1c1Aiahjpnxz35a29QvclC,0.848,0.0651,-12.808,0.0681,189.869,0.328,rock
0.474,0.544,0.462,3aSp6YkDA1R6TyOI3oS7iT,6.06e-06,0.15,-11.455,0.065,179.928,0.54,rap
0.474,0.544,0.462,3aSp6YkDA1R6TyOI3oS7iT,6.06e-06,0.15,-11.455,0.065,179.928,0.54,rock
0.085,0.78,0.306,5gUrCbwnRgLgs17102gXKS,0.885,0.096,-14.859,0.0884,82.748,0.502,rap
0.085,0.78,0.306,5gUrCbwnRgLgs17102gXKS,0.885,0.096,-14.859,0.0884,82.748,0.502,pop
5.6e-05,0.585,0.906,3a8hBj6E88LY8qxFQ3vyfj,0.738,0.333,-10.736,0.0439,140.013,0.296,rap
5.6e-05,0.585,0.906,3a8hBj6E88LY8qxFQ3vyfj,0.738,0.333,-10.736,0.0439,140.013,0.296,jazz
5.6e-05,0.585,0.906,3a8hBj6E88LY8qxFQ3vyfj,0.738,0.333,-10.736,0.0439,140.013,0.296,rock
5.6e-05,0.585,0.906,3a8hBj6E88LY8qxFQ3vyfj,0.738,0.333,-10.736,0.0439,140.013,0.296,rock
0.00747,0.504,0.74,2CRysZZXewcfnUFIwdjJlb,2.44e-06,0.103,-12.523,0.315,73.837,0.737,rap
0.0767,0.752,0.398,2GuLd8brxjHCzMaOZaO4VY,0.288,0.118,-18.503,0.226,150.051,0.212,rap
0.123,0.847,0.551,5w61vfjLeIyHiHp9GZvvPT,0.0,0.184,-6.528,0.0844,110.96,0.139,rap
0.422,0.646,0.712,30rdwxo87Po465oFBc8z2H,0.0,0.127,-5.744,0.535,83.763,0.0495,rap
0.251,0.488,0.434,1alLKFgHMv8cjKjCUh0EGy,0.0,0.292,-12.882,0.277,119.417,0.207,rap
0.251,0.488,0.434,1alLKFgHMv8cjKjCUh0EGy,0.0,0.292,-12.882,0.277,119.417,0.207,rock
0.251,0.488,0.434,1alLKFgHMv8cjKjCUh0EGy,0.0,0.292,-12.882,0.277,119.417,0.207,rock
0.0214,0.601,0.509,1qZSBVXzLRiBM2kOgrKcUo,8.8e-05,0.312,-13.531,0.0738,131.8,0.203,rap
0.0214,0.601,0.509,1qZSBVXzLRiBM2kOgrKcUo,8.8e-05,0.312,-13.531,0.0738,131.8,0.203,rock
0.0214,0.601,0.509,1qZSBVXzLRiBM2kOgrKcUo,8.8e-05,0.312,-13.531,0.0738,131.8,0.203,rock
6.72e-05,0.695,0.757,1MyQsXHBlE93ZFK7Hz2q7C,0.00339,0.164,-7.897,0.0306,139.977,0.388,rap
0.000111,0.496,0.521,2CWFbLKU3QKQylrgAaepcv,0.0,0.11,-9.872,0.123,122.733,0.115,rap
0.000111,0.496,0.521,2CWFbLKU3QKQylrgAaepcv,0.0,0.11,-9.872,0.123,122.733,0.115,pop
0.000111,0.496,0.521,2CWFbLKU3QKQylrgAaepcv,0.0,0.11,-9.872,0.123,122.733,0.115,rock
0.376,0.575,0.326,15duW33f0e48vMjrSKv8Ey,0.0257,0.104,-14.566,0.34,130.856,0.149,rap
0.325,0.655,0.524,7lR3BSrzTxkjWyVU8KXycX,0.00105,0.108,-10.636,0.0429,138.092,0.124,rap
0.325,0.655,0.524,7lR3BSrzTxkjWyVU8KXycX,0.00105,0.108,-10.636,0.0429,138.092,0.124,pop
0.325,0.655,0.524,7lR3BSrzTxkjWyVU8KXycX,0.00105,0.108,-10.636,0.0429,138.092,0.124,rock
0.325,0.655,0.524,7lR3BSrzTxkjWyVU8KXycX,0.00105,0.108,-10.636,0.0429,138.092,0.124,rock
0.00301,0.384,0.483,1n7Alb94HizsJbiGSRgQr5,0.781,0.109,-15.471,0.145,157.254,0.335,rap
0.00301,0.384,0.483,1n7Alb94HizsJbiGSRgQr5,0.781,0.109,-15.471,0.145,157.254,0.335,rock
0.0641,0.834,0.141,16En95Cuv0noMdcW32BYZA,0.921,0.117,-18.663,0.0914,129.985,0.261,rap
0.0102,0.701,0.594,2MLnUKLhWdKnGZTavPwmEm,0.119,0.112,-9.577,0.0489,150.034,0.417,rap
0.0102,0.701,0.594,2MLnUKLhWdKnGZTavPwmEm,0.119,0.112,-9.577,0.0489,150.034,0.417,rock
0.0964,0.87,0.662,2lIt9EtGWd7ssbIbshBuGT,9.7e-06,0.331,-7.075,0.0762,100.056,0.469,rap
0.0964,0.87,0.662,2lIt9EtGWd7ssbIbshBuGT,9.7e-06,0.331,-7.075,0.0762,100.056,0.469,rock
0.0827,0.755,0.8,2vaiQV1dHxeBpWf96DKqYm,0.000483,0.108,-11.151,0.069,160.045,0.825,rap
0.0827,0.755,0.8,2vaiQV1dHxeBpWf96DKqYm,0.000483,0.108,-11.151,0.069,160.045,0.825,pop
0.0827,0.755,0.8,2vaiQV1dHxeBpWf96DKqYm,0.000483,0.108,-11.151,0.069,160.045,0.825,pop
0.0345,0.729,0.706,4jnNUDzschxIros25Y7ENW,5.2e-06,0.603,-8.285,0.0545,123.063,0.89,rap
0.359,0.835,0.421,2HRAbgQMoR5lBR28EiloIJ,0.0,0.0698,-11.723,0.586,117.18,0.401,rap
0.201,0.626,0.0616,4Iw2JwKAlLHBb5aeRrukdd,0.777,0.112,-11.917,0.0718,155.875,0.708,rap
